transaction_id,transaction_date,vendor_name,category,amount,transaction_year
553,2020-04-10,Slack,Software,87.00,2020
551,2020-04-10,Staples,"Office Supplies",213.00,2020
550,2020-04-10,Staples,"Office Supplies",370.00,2020
552,2020-04-10,Stripe,Software,59.00,2020
561,2020-04-11,Dropbox,Software,15.34,2020
559,2020-04-11,Expensify,Software,50.00,2020
557,2020-04-11,Mailchimp,Marketing,299.00,2020
562,2020-04-11,"Office Depot","Office Supplies",33.00,2020
558,2020-04-11,Stripe,Software,59.00,2020
563,2020-04-11,WeWork,Rent,NULL,2020
560,2020-04-11,Zoom,Software,149.00,2020
568,2020-04-12,"American Airlines",Travel,2087.29,2020
565,2020-04-12,DHL,Shipping,NULL,2020
564,2020-04-12,FedEx,Shipping,55.70,2020
567,2020-04-12,HubSpot,Marketing,NULL,2020
566,2020-04-12,"LinkedIn Ads",Marketing,517.00,2020
569,2020-04-12,Slack,Software,87.00,2020
570,2020-04-13,Asana,Software,66.00,2020
573,2020-04-13,DHL,Shipping,NULL,2020
572,2020-04-13,Notion,Software,16.00,2020
571,2020-04-13,Staples,"Office Supplies",77.70,2020
580,2020-04-14,HubSpot,Marketing,NULL,2020
575,2020-04-14,HubSpot,Marketing,780.80,2020
578,2020-04-14,Mailchimp,Marketing,299.00,2020
577,2020-04-14,Notion,Software,16.00,2020
574,2020-04-14,"Office Depot","Office Supplies",44.90,2020
581,2020-04-14,Salesforce,Software,800.00,2020
579,2020-04-14,Stripe,Software,NULL,2020
576,2020-04-14,WeWork,Rent,3200.00,2020
588,2020-04-15,Amazon,"Office Supplies",1304.80,2020
589,2020-04-15,AWS,Software,1295.10,2020
585,2020-04-15,Dropbox,Software,22.45,2020
586,2020-04-15,"LinkedIn Ads",Marketing,NULL,2020
583,2020-04-15,Notion,Software,16.00,2020
587,2020-04-15,"Office Depot","Office Supplies",318.00,2020
584,2020-04-15,Staples,"Office Supplies",314.46,2020
582,2020-04-15,Staples,"Office Supplies",375.11,2020
594,2020-04-16,Amazon,"Office Supplies",1891.00,2020
590,2020-04-16,"Google Ads",Marketing,2635.18,2020
593,2020-04-16,Marriott,Travel,325.33,2020
591,2020-04-16,"Office Depot","Office Supplies",320.75,2020
595,2020-04-16,Slack,Software,87.00,2020
592,2020-04-16,WeWork,Rent,3200.00,2020
597,2020-04-17,FedEx,Shipping,184.00,2020
596,2020-04-17,HubSpot,Marketing,NULL,2020
599,2020-04-17,Marriott,Travel,555.51,2020
600,2020-04-17,Notion,Software,16.00,2020
598,2020-04-17,Staples,"Office Supplies",54.32,2020
602,2020-04-17,WeWork,Rent,3200.00,2020
601,2020-04-17,Zoom,Software,149.00,2020
604,2020-04-18,Asana,Software,73.17,2020
608,2020-04-18,AWS,Software,1708.00,2020
605,2020-04-18,Microsoft,Software,152.40,2020
607,2020-04-18,Microsoft,Software,262.23,2020
606,2020-04-18,Salesforce,Software,800.00,2020
603,2020-04-18,WeWork,Rent,3200.00,2020
612,2020-04-19,DHL,Shipping,NULL,2020
613,2020-04-19,Expensify,Software,50.00,2020
611,2020-04-19,FedEx,Shipping,69.61,2020
609,2020-04-19,Marriott,Travel,462.73,2020
610,2020-04-19,Salesforce,Software,800.00,2020
615,2020-04-20,DHL,Shipping,137.34,2020
621,2020-04-20,"Google Ads",Marketing,NULL,2020
619,2020-04-20,HubSpot,Marketing,429.41,2020
618,2020-04-20,HubSpot,Marketing,805.30,2020
620,2020-04-20,Slack,Software,87.00,2020
616,2020-04-20,Stripe,Software,59.00,2020
614,2020-04-20,WeWork,Rent,3200.00,2020
628,2020-04-21,"Delta Airlines",Travel,1446.45,2020
624,2020-04-21,Expensify,Software,50.00,2020
625,2020-04-21,FedEx,Shipping,299.00,2020
626,2020-04-21,"LinkedIn Ads",Marketing,NULL,2020
627,2020-04-21,Marriott,Travel,213.80,2020
622,2020-04-21,QuickBooks,Software,102.00,2020
623,2020-04-21,Slack,Software,87.00,2020
632,2020-04-22,Marriott,Travel,259.76,2020
631,2020-04-22,Salesforce,Software,800.00,2020
634,2020-04-22,Staples,"Office Supplies",270.40,2020
630,2020-04-22,Uber,Travel,NULL,2020
635,2020-04-23,Amazon,"Office Supplies",1501.00,2020
637,2020-04-23,"Delta Airlines",Travel,912.36,2020
640,2020-04-23,DHL,Shipping,219.00,2020
639,2020-04-23,FedEx,Shipping,124.00,2020
636,2020-04-23,Notion,Software,NULL,2020
638,2020-04-23,Notion,Software,16.00,2020
645,2020-04-24,"American Airlines",Travel,595.80,2020
643,2020-04-24,Asana,Software,71.00,2020
642,2020-04-24,FedEx,Shipping,259.00,2020
647,2020-04-24,HubSpot,Marketing,533.49,2020
646,2020-04-24,Notion,Software,16.00,2020
644,2020-04-24,Slack,Software,NULL,2020
641,2020-04-24,Staples,"Office Supplies",263.00,2020
649,2020-04-25,AWS,Software,855.40,2020
651,2020-04-25,AWS,Software,1002.82,2020
648,2020-04-25,Expensify,Software,50.00,2020
650,2020-04-25,"LinkedIn Ads",Marketing,1527.00,2020
652,2020-04-25,Microsoft,Software,161.00,2020
654,2020-04-26,HubSpot,Marketing,808.00,2020
653,2020-04-26,"Office Depot","Office Supplies",244.90,2020
655,2020-04-26,"Office Depot","Office Supplies",285.26,2020
656,2020-04-26,"Office Depot","Office Supplies",367.90,2020
659,2020-04-27,Expensify,Software,NULL,2020
657,2020-04-27,Marriott,Travel,523.00,2020
658,2020-04-27,Uber,Travel,151.43,2020
661,2020-04-28,"American Airlines",Travel,1908.73,2020
660,2020-04-28,"Delta Airlines",Travel,2083.00,2020
662,2020-04-28,"Delta Airlines",Travel,2089.00,2020
663,2020-04-28,HubSpot,Marketing,624.00,2020
670,2020-04-29,Expensify,Software,50.00,2020
667,2020-04-29,Mailchimp,Marketing,299.00,2020
664,2020-04-29,Microsoft,Software,251.27,2020
669,2020-04-29,Notion,Software,16.00,2020
668,2020-04-29,"Office Depot","Office Supplies",426.47,2020
671,2020-04-29,Staples,"Office Supplies",230.00,2020
666,2020-04-29,Stripe,Software,59.00,2020
665,2020-04-29,Zoom,Software,149.00,2020
672,2020-04-30,AWS,Software,NULL,2020
675,2020-04-30,"Delta Airlines",Travel,1388.00,2020
673,2020-04-30,Marriott,Travel,191.00,2020
676,2020-04-30,Salesforce,Software,800.00,2020
674,2020-04-30,WeWork,Rent,3200.00,2020
680,2020-05-01,"Delta Airlines",Travel,2490.00,2020
679,2020-05-01,"Google Ads",Marketing,NULL,2020
678,2020-05-01,QuickBooks,Software,151.91,2020
682,2020-05-02,FedEx,Shipping,212.77,2020
684,2020-05-02,"LinkedIn Ads",Marketing,1483.23,2020
683,2020-05-02,Staples,"Office Supplies",268.96,2020
681,2020-05-02,Stripe,Software,59.00,2020
686,2020-05-03,Amazon,"Office Supplies",115.32,2020
685,2020-05-03,AWS,Software,574.10,2020
687,2020-05-03,"LinkedIn Ads",Marketing,1541.05,2020
688,2020-05-03,Staples,"Office Supplies",81.27,2020
691,2020-05-04,Asana,Software,75.50,2020
693,2020-05-04,"Delta Airlines",Travel,NULL,2020
689,2020-05-04,FedEx,Shipping,269.06,2020
692,2020-05-04,QuickBooks,Software,147.30,2020
690,2020-05-04,QuickBooks,Software,179.08,2020
696,2020-05-05,Mailchimp,Marketing,299.00,2020
694,2020-05-05,Notion,Software,16.00,2020
695,2020-05-05,Salesforce,Software,800.00,2020
697,2020-05-06,Amazon,"Office Supplies",1710.00,2020
700,2020-05-06,AWS,Software,2052.25,2020
698,2020-05-06,"Delta Airlines",Travel,1439.00,2020
701,2020-05-06,Dropbox,Software,NULL,2020
703,2020-05-06,FedEx,Shipping,182.10,2020
699,2020-05-06,Microsoft,Software,376.16,2020
704,2020-05-06,"Office Depot","Office Supplies",64.31,2020
702,2020-05-06,Salesforce,Software,800.00,2020
705,2020-05-07,"Delta Airlines",Travel,NULL,2020
708,2020-05-07,HubSpot,Marketing,892.00,2020
707,2020-05-07,"LinkedIn Ads",Marketing,NULL,2020
706,2020-05-07,Staples,"Office Supplies",227.30,2020
709,2020-05-07,WeWork,Rent,3200.00,2020
715,2020-05-08,"American Airlines",Travel,NULL,2020
713,2020-05-08,Expensify,Software,NULL,2020
716,2020-05-08,FedEx,Shipping,175.00,2020
714,2020-05-08,Marriott,Travel,446.12,2020
711,2020-05-08,Microsoft,Software,394.54,2020
710,2020-05-08,Salesforce,Software,800.00,2020
712,2020-05-08,Uber,Travel,96.01,2020
717,2020-05-09,FedEx,Shipping,73.00,2020
718,2020-05-09,Marriott,Travel,548.89,2020
719,2020-05-09,Salesforce,Software,800.00,2020
720,2020-05-09,Stripe,Software,59.00,2020
724,2020-05-10,Dropbox,Software,15.03,2020
721,2020-05-10,Expensify,Software,NULL,2020
726,2020-05-10,"Google Ads",Marketing,3314.10,2020
725,2020-05-10,Mailchimp,Marketing,299.00,2020
723,2020-05-10,Notion,Software,NULL,2020
722,2020-05-10,Notion,Software,16.00,2020
729,2020-05-11,Dropbox,Software,NULL,2020
730,2020-05-11,Dropbox,Software,24.81,2020
727,2020-05-11,Salesforce,Software,800.00,2020
728,2020-05-11,Stripe,Software,59.00,2020
734,2020-05-12,Expensify,Software,50.00,2020
732,2020-05-12,HubSpot,Marketing,765.00,2020
735,2020-05-12,Marriott,Travel,555.20,2020
731,2020-05-12,Microsoft,Software,420.73,2020
733,2020-05-12,Notion,Software,16.00,2020
736,2020-05-12,Zoom,Software,149.00,2020
741,2020-05-13,"American Airlines",Travel,NULL,2020
740,2020-05-13,AWS,Software,4813.69,2020
742,2020-05-13,Dropbox,Software,19.10,2020
737,2020-05-13,FedEx,Shipping,205.34,2020
743,2020-05-13,Marriott,Travel,NULL,2020
738,2020-05-13,Salesforce,Software,800.00,2020
739,2020-05-13,Slack,Software,87.00,2020
745,2020-05-14,DHL,Shipping,241.00,2020
751,2020-05-14,Expensify,Software,50.00,2020
746,2020-05-14,Salesforce,Software,800.00,2020
749,2020-05-14,Slack,Software,87.00,2020
744,2020-05-14,Staples,"Office Supplies",76.20,2020
748,2020-05-14,Zoom,Software,149.00,2020
754,2020-05-15,"American Airlines",Travel,895.01,2020
753,2020-05-15,"Delta Airlines",Travel,2139.03,2020
752,2020-05-15,"Google Ads",Marketing,2980.51,2020
761,2020-05-16,Amazon,"Office Supplies",1994.60,2020
755,2020-05-16,Microsoft,Software,241.06,2020
760,2020-05-16,Notion,Software,16.00,2020
757,2020-05-16,Slack,Software,87.00,2020
756,2020-05-16,Staples,"Office Supplies",349.11,2020
759,2020-05-16,Zoom,Software,149.00,2020
764,2020-05-17,"LinkedIn Ads",Marketing,1732.53,2020
765,2020-05-17,Staples,"Office Supplies",289.12,2020
763,2020-05-17,Uber,Travel,NULL,2020
767,2020-05-18,Asana,Software,73.00,2020
768,2020-05-18,AWS,Software,2177.56,2020
766,2020-05-18,Stripe,Software,59.00,2020
769,2020-05-18,WeWork,Rent,3200.00,2020
774,2020-05-19,Amazon,"Office Supplies",1801.95,2020
775,2020-05-19,AWS,Software,2741.28,2020
770,2020-05-19,Dropbox,Software,17.49,2020
772,2020-05-19,FedEx,Shipping,277.30,2020
776,2020-05-19,"Google Ads",Marketing,1070.00,2020
777,2020-05-19,HubSpot,Marketing,1053.03,2020
771,2020-05-19,Staples,"Office Supplies",323.70,2020
773,2020-05-19,Stripe,Software,59.00,2020
779,2020-05-20,"Google Ads",Marketing,1275.00,2020
778,2020-05-20,Notion,Software,16.00,2020
784,2020-05-21,Amazon,"Office Supplies",730.29,2020
783,2020-05-21,Mailchimp,Marketing,NULL,2020
782,2020-05-21,Microsoft,Software,NULL,2020
787,2020-05-21,"Office Depot","Office Supplies",82.00,2020
785,2020-05-21,Salesforce,Software,800.00,2020
786,2020-05-21,Uber,Travel,35.92,2020
788,2020-05-21,WeWork,Rent,3200.00,2020
792,2020-05-22,Mailchimp,Marketing,299.00,2020
794,2020-05-22,Marriott,Travel,150.80,2020
790,2020-05-22,Marriott,Travel,576.90,2020
793,2020-05-22,Microsoft,Software,406.90,2020
795,2020-05-22,"Office Depot","Office Supplies",NULL,2020
791,2020-05-22,QuickBooks,Software,91.00,2020
789,2020-05-22,Slack,Software,87.00,2020
799,2020-05-23,"American Airlines",Travel,2076.00,2020
796,2020-05-23,Asana,Software,45.50,2020
800,2020-05-23,Expensify,Software,50.00,2020
798,2020-05-23,Salesforce,Software,800.00,2020
797,2020-05-23,Zoom,Software,NULL,2020
805,2020-05-24,"Google Ads",Marketing,2018.48,2020
803,2020-05-24,"LinkedIn Ads",Marketing,1239.60,2020
804,2020-05-24,Slack,Software,87.00,2020
802,2020-05-24,Staples,"Office Supplies",203.38,2020
801,2020-05-24,Stripe,Software,59.00,2020
806,2020-05-25,Amazon,"Office Supplies",705.56,2020
809,2020-05-25,Asana,Software,98.97,2020
808,2020-05-25,HubSpot,Marketing,1153.00,2020
810,2020-05-25,"LinkedIn Ads",Marketing,1913.70,2020
807,2020-05-25,Salesforce,Software,800.00,2020
813,2020-05-26,DHL,Shipping,88.34,2020
812,2020-05-26,"LinkedIn Ads",Marketing,1545.00,2020
814,2020-05-26,Staples,"Office Supplies",250.12,2020
811,2020-05-26,Uber,Travel,57.34,2020
817,2020-05-27,Amazon,"Office Supplies",493.21,2020
816,2020-05-27,DHL,Shipping,165.65,2020
815,2020-05-27,FedEx,Shipping,NULL,2020
819,2020-05-28,DHL,Shipping,84.60,2020
821,2020-05-28,Expensify,Software,50.00,2020
820,2020-05-28,"Google Ads",Marketing,1801.76,2020
822,2020-05-28,Mailchimp,Marketing,299.00,2020
823,2020-05-28,"Office Depot","Office Supplies",NULL,2020
818,2020-05-28,Slack,Software,87.00,2020
827,2020-05-29,AWS,Software,1634.49,2020
828,2020-05-29,Dropbox,Software,20.71,2020
825,2020-05-29,HubSpot,Marketing,448.80,2020
824,2020-05-29,HubSpot,Marketing,731.19,2020
826,2020-05-29,HubSpot,Marketing,949.65,2020
830,2020-05-30,"Delta Airlines",Travel,2078.60,2020
829,2020-05-30,"Office Depot","Office Supplies",241.05,2020
831,2020-05-30,WeWork,Rent,3200.00,2020
835,2020-05-31,"American Airlines",Travel,1944.60,2020
838,2020-05-31,HubSpot,Marketing,1104.00,2020
837,2020-05-31,Slack,Software,NULL,2020
836,2020-05-31,Slack,Software,87.00,2020
834,2020-05-31,Stripe,Software,59.00,2020
833,2020-05-31,WeWork,Rent,3200.00,2020
843,2020-06-01,Amazon,"Office Supplies",741.00,2020
840,2020-06-01,"Google Ads",Marketing,1543.60,2020
839,2020-06-01,QuickBooks,Software,113.13,2020
844,2020-06-01,Stripe,Software,59.00,2020
841,2020-06-01,Uber,Travel,136.86,2020
842,2020-06-01,Uber,Travel,231.00,2020
847,2020-06-02,"Delta Airlines",Travel,1271.80,2020
848,2020-06-02,Marriott,Travel,368.00,2020
846,2020-06-02,Stripe,Software,59.00,2020
845,2020-06-02,Zoom,Software,149.00,2020
849,2020-06-03,Dropbox,Software,NULL,2020
850,2020-06-03,Dropbox,Software,19.03,2020
851,2020-06-03,"Google Ads",Marketing,1320.46,2020
855,2020-06-04,FedEx,Shipping,167.10,2020
854,2020-06-04,QuickBooks,Software,170.00,2020
853,2020-06-04,Stripe,Software,59.00,2020
852,2020-06-04,Uber,Travel,153.24,2020
856,2020-06-05,HubSpot,Marketing,679.00,2020
859,2020-06-05,Mailchimp,Marketing,299.00,2020
857,2020-06-05,Marriott,Travel,NULL,2020
861,2020-06-05,"Office Depot","Office Supplies",350.63,2020
860,2020-06-05,QuickBooks,Software,NULL,2020
862,2020-06-05,QuickBooks,Software,72.52,2020
858,2020-06-05,Staples,"Office Supplies",67.38,2020
863,2020-06-06,Asana,Software,86.00,2020
867,2020-06-06,HubSpot,Marketing,917.00,2020
864,2020-06-06,"LinkedIn Ads",Marketing,1843.20,2020
866,2020-06-06,Notion,Software,16.00,2020
865,2020-06-06,Stripe,Software,59.00,2020
871,2020-06-07,Asana,Software,58.29,2020
870,2020-06-07,"Delta Airlines",Travel,629.84,2020
872,2020-06-07,Marriott,Travel,161.00,2020
874,2020-06-07,Notion,Software,16.00,2020
869,2020-06-07,QuickBooks,Software,92.00,2020
875,2020-06-07,Salesforce,Software,800.00,2020
868,2020-06-07,Slack,Software,87.00,2020
873,2020-06-07,Stripe,Software,59.00,2020
883,2020-06-08,AWS,Software,4469.20,2020
879,2020-06-08,DHL,Shipping,227.41,2020
880,2020-06-08,FedEx,Shipping,98.10,2020
876,2020-06-08,FedEx,Shipping,171.90,2020
878,2020-06-08,Marriott,Travel,513.75,2020
877,2020-06-08,Microsoft,Software,184.00,2020
881,2020-06-08,Salesforce,Software,800.00,2020
882,2020-06-08,Slack,Software,87.00,2020
887,2020-06-09,AWS,Software,1796.00,2020
890,2020-06-09,AWS,Software,3969.01,2020
884,2020-06-09,Microsoft,Software,294.59,2020
889,2020-06-09,"Office Depot","Office Supplies",393.56,2020
888,2020-06-09,QuickBooks,Software,57.54,2020
886,2020-06-09,Zoom,Software,149.00,2020
894,2020-06-10,Amazon,"Office Supplies",1385.82,2020
893,2020-06-10,Amazon,"Office Supplies",1794.81,2020
891,2020-06-10,"LinkedIn Ads",Marketing,1450.20,2020
895,2020-06-10,Mailchimp,Marketing,299.00,2020
896,2020-06-10,Slack,Software,87.00,2020
892,2020-06-10,Staples,"Office Supplies",51.00,2020
897,2020-06-10,WeWork,Rent,3200.00,2020
901,2020-06-11,Amazon,"Office Supplies",533.99,2020
902,2020-06-11,"Delta Airlines",Travel,1914.97,2020
899,2020-06-11,DHL,Shipping,249.00,2020
900,2020-06-11,FedEx,Shipping,235.00,2020
898,2020-06-11,Marriott,Travel,384.10,2020
903,2020-06-11,Slack,Software,87.00,2020
905,2020-06-12,Asana,Software,99.63,2020
908,2020-06-12,"Delta Airlines",Travel,1829.00,2020
909,2020-06-12,"LinkedIn Ads",Marketing,1492.00,2020
904,2020-06-12,QuickBooks,Software,83.25,2020
907,2020-06-12,Slack,Software,87.00,2020
906,2020-06-12,Uber,Travel,216.20,2020
916,2020-06-13,Amazon,"Office Supplies",1376.10,2020
915,2020-06-13,"American Airlines",Travel,2812.75,2020
910,2020-06-13,Asana,Software,79.05,2020
911,2020-06-13,Dropbox,Software,NULL,2020
913,2020-06-13,Dropbox,Software,24.70,2020
914,2020-06-13,Microsoft,Software,206.13,2020
912,2020-06-13,Slack,Software,87.00,2020
920,2020-06-14,"Google Ads",Marketing,3160.00,2020
919,2020-06-14,Microsoft,Software,NULL,2020
918,2020-06-14,Slack,Software,87.00,2020
917,2020-06-14,WeWork,Rent,NULL,2020
924,2020-06-15,Asana,Software,48.00,2020
923,2020-06-15,DHL,Shipping,170.60,2020
927,2020-06-15,"LinkedIn Ads",Marketing,1473.27,2020
922,2020-06-15,"Office Depot","Office Supplies",NULL,2020
921,2020-06-15,Salesforce,Software,NULL,2020
925,2020-06-15,Salesforce,Software,800.00,2020
926,2020-06-15,Stripe,Software,59.00,2020
928,2020-06-15,Zoom,Software,NULL,2020
932,2020-06-16,AWS,Software,NULL,2020
931,2020-06-16,DHL,Shipping,222.99,2020
930,2020-06-16,"Google Ads",Marketing,2450.57,2020
929,2020-06-16,Slack,Software,87.00,2020
938,2020-06-17,Amazon,"Office Supplies",1322.50,2020
934,2020-06-17,"American Airlines",Travel,2631.33,2020
937,2020-06-17,DHL,Shipping,177.17,2020
935,2020-06-17,DHL,Shipping,221.46,2020
936,2020-06-17,"LinkedIn Ads",Marketing,1492.00,2020
933,2020-06-17,Uber,Travel,47.10,2020
944,2020-06-18,AWS,Software,NULL,2020
939,2020-06-18,"Google Ads",Marketing,1002.14,2020
941,2020-06-18,HubSpot,Marketing,914.65,2020
940,2020-06-18,Salesforce,Software,NULL,2020
942,2020-06-18,WeWork,Rent,3200.00,2020
950,2020-06-19,"American Airlines",Travel,NULL,2020
946,2020-06-19,Asana,Software,97.42,2020
949,2020-06-19,HubSpot,Marketing,1013.00,2020
947,2020-06-19,QuickBooks,Software,137.00,2020
945,2020-06-19,Uber,Travel,NULL,2020
948,2020-06-19,Uber,Travel,250.00,2020
951,2020-06-20,Amazon,"Office Supplies",748.00,2020
953,2020-06-20,"Google Ads",Marketing,2129.50,2020
952,2020-06-20,HubSpot,Marketing,817.59,2020
954,2020-06-20,Slack,Software,87.00,2020
959,2020-06-21,AWS,Software,220.80,2020
955,2020-06-21,"Delta Airlines",Travel,1305.00,2020
957,2020-06-21,DHL,Shipping,157.50,2020
958,2020-06-21,Expensify,Software,50.00,2020
960,2020-06-21,Notion,Software,16.00,2020
956,2020-06-21,Slack,Software,NULL,2020
966,2020-06-22,"American Airlines",Travel,1733.86,2020
967,2020-06-22,"Delta Airlines",Travel,761.00,2020
968,2020-06-22,DHL,Shipping,54.85,2020
963,2020-06-22,Dropbox,Software,23.81,2020
965,2020-06-22,Expensify,Software,50.00,2020
961,2020-06-22,Notion,Software,16.00,2020
962,2020-06-22,Staples,"Office Supplies",280.00,2020
964,2020-06-22,Stripe,Software,59.00,2020
975,2020-06-23,DHL,Shipping,81.00,2020
971,2020-06-23,DHL,Shipping,193.00,2020
969,2020-06-23,HubSpot,Marketing,955.45,2020
972,2020-06-23,"LinkedIn Ads",Marketing,1712.46,2020
970,2020-06-23,"Office Depot","Office Supplies",195.60,2020
973,2020-06-23,Staples,"Office Supplies",100.86,2020
974,2020-06-23,Stripe,Software,59.00,2020
979,2020-06-24,"American Airlines",Travel,2060.60,2020
978,2020-06-24,Marriott,Travel,441.00,2020
976,2020-06-24,"Office Depot","Office Supplies",284.40,2020
977,2020-06-24,Slack,Software,87.00,2020
980,2020-06-25,DHL,Shipping,95.35,2020
985,2020-06-25,"Google Ads",Marketing,NULL,2020
982,2020-06-25,Mailchimp,Marketing,299.00,2020
981,2020-06-25,Marriott,Travel,263.10,2020
983,2020-06-25,"Office Depot","Office Supplies",306.54,2020
984,2020-06-25,"Office Depot","Office Supplies",370.70,2020
988,2020-06-26,Amazon,"Office Supplies",728.07,2020
992,2020-06-26,"American Airlines",Travel,1090.01,2020
991,2020-06-26,AWS,Software,3991.56,2020
986,2020-06-26,Dropbox,Software,NULL,2020
993,2020-06-26,Dropbox,Software,15.70,2020
987,2020-06-26,HubSpot,Marketing,611.00,2020
990,2020-06-26,"Office Depot","Office Supplies",468.00,2020
989,2020-06-26,Uber,Travel,71.50,2020
995,2020-06-27,DHL,Shipping,99.67,2020
1000,2020-06-27,Dropbox,Software,23.20,2020
994,2020-06-27,HubSpot,Marketing,722.73,2020
996,2020-06-27,"Office Depot","Office Supplies",320.59,2020
997,2020-06-27,Slack,Software,87.00,2020
999,2020-06-27,Staples,"Office Supplies",139.81,2020
998,2020-06-27,Uber,Travel,214.29,2020
1004,2020-06-28,DHL,Shipping,166.60,2020
1002,2020-06-28,Dropbox,Software,NULL,2020
1003,2020-06-28,HubSpot,Marketing,826.56,2020
1006,2020-06-28,QuickBooks,Software,NULL,2020
1005,2020-06-28,Slack,Software,87.00,2020
1001,2020-06-28,Uber,Travel,110.00,2020
1007,2020-06-29,Amazon,"Office Supplies",972.53,2020
1009,2020-06-29,Notion,Software,16.00,2020
1010,2020-06-29,Staples,"Office Supplies",207.00,2020
1008,2020-06-29,WeWork,Rent,3200.00,2020
1012,2020-06-30,"Office Depot","Office Supplies",NULL,2020
1011,2020-06-30,Staples,"Office Supplies",285.65,2020
1013,2020-06-30,WeWork,Rent,3200.00,2020
1019,2020-07-01,Amazon,"Office Supplies",1151.70,2020
1018,2020-07-01,DHL,Shipping,224.00,2020
1016,2020-07-01,"Google Ads",Marketing,2240.40,2020
1017,2020-07-01,HubSpot,Marketing,635.00,2020
